Agent ID,Agent Name,Agent Type,Total Properties_x,Spoken Languages by Agent,Agent BRN,Company ID,Designation,Total Properties_y
e6788367-055b-4ffb-9d11-aad22c066eea,Kunal Kumar Mohan Balani,SUPERAGENT,33,"['English', 'Hindi', 'Urdu']",26969,0e5ecfa1-561c-436b-b081-7e059591d53c,Managing Director,33
69e6d3cf-a4fd-4996-afca-bb5fa282f2bd,Mark McCabe,SUPERAGENT,180,['English'],54469,744697e6-9519-489f-b6fe-05f8929e10da,Senior Sales Consultant,180
f421fc9c-28a9-4d58-b1e4-5d54cdb9e8b5,Magomedsaid Gaziev,SUPERAGENT,197,"['English', 'Russian']",56956,208c2ceb-a045-4731-b002-37a04a10fe64,Sales and Leasing Consultant,197
9e4ecdc5-d30c-4392-82b6-0ae4b3ef497b,Lewis Chambers,SUPERAGENT,285,['English'],54355,a2d1326b-947b-4fe0-bda7-f9e8d58def0b,Senior Sales Broker,285
9fbb4d3b-59f1-4e8b-8335-3d03d753b28a,Bogdan Bondar,SUPERAGENT,309,"['English', 'Romanian']",55682,a1014eec-dc0e-4c56-a8df-48be312681ef,Sales and Leasing Consultant,309
955e6a5b-37fe-4a7f-ba43-d2ed5e80550f,Mohammad Al Hareef,SUPERAGENT,197,"['English', 'Arabic']",53975,208c2ceb-a045-4731-b002-37a04a10fe64,Sales and Leasing Consultant,197
e14676f8-b648-449c-829c-f71f7207ca66,Maureen Schraepler,SUPERAGENT,533,"['English', 'Dutch']",53501,bc5c7505-22b4-4826-a41e-b762c3760d8f,Sales Consultant,533
c4ea4c16-a1b9-4310-8b0a-ffe4ad2ccffc,Abbey Priestley,SUPERAGENT,298,['English'],50925,90b8f4a2-4779-4ab4-91c2-ef901f3e2fc9,Sales Consultant,298
332306f4-b034-4a6d-b40b-20e7570258ae,Jamie Grimshaw,REGULAR,23,['English'],33617,1505ae85-d3f3-43cd-a861-e1a499943ab5,Director,23
a3b3f8a2-25b9-4589-a762-9765931bdf98,Nabijon Rahmatov,SUPERAGENT,197,"['English', 'Russian', 'Uzbek', 'Turkish']",55857,208c2ceb-a045-4731-b002-37a04a10fe64,Sales and Leasing Consultant,197
c351fad5-1d2d-4f85-a8c7-7deb7e39c884,Ahlam Dourhi,SUPERAGENT,103,"['English', 'Arabic', 'German', 'Spanish', 'Dutch']",53959,84fe3d61-ac6a-4388-95b7-c93365cb29fb,Property Consultant,103
f19e2096-1fa3-4fa0-afe2-8aa9e5a82cfe,Abduvali Gapparov,SUPERAGENT,545,"['English', 'Russian', 'Uzbek']",30515,558711c1-4bdf-4635-999c-9faebcc91cad,Property Consultant,545
b29e284d-d6ad-4f33-abee-56f8c9253236,Caroline Krueger,SUPERAGENT,102,"['English', 'German']",48561,4776085a-6dc5-4e57-b6c3-c448e88eb8c9,Property Consultant,102
c3905e9e-aa34-4377-bab9-730c938a0b48,Lee Weston,SUPERAGENT,298,['English'],46189,90b8f4a2-4779-4ab4-91c2-ef901f3e2fc9,Agent,298
b9c8de88-9b74-4088-a0fd-2a9efd010d88,Abdessamed Allaoui,REGULAR,6,"['English', 'Arabic', 'French']",,6c67e900-1163-4c98-9f87-83f3e0a46abc,Sales Manager,6
6a36ea8b-1a5d-4928-bf30-9c49cbf2a745,Hamid Gbadamosi,SUPERAGENT,584,['English'],47726,803ce959-46ba-40fb-b253-52da9718a52a,Property Consultant,584
e754e3bf-a18b-4324-acba-5f4f5813173e,Jeremy Bentley,SUPERAGENT,362,['English'],48230,47b9c4eb-7117-4702-81d3-1c8733668357,Senior Property Consultant,362
545ad49d-52fa-49a8-9a37-596ff71ad187,Aaron Thomson,SUPERAGENT,"1,045",['English'],42776,ad2c2398-e963-4b0d-8f0f-a8dc8a59d9fc,Senior Client Manager,"1,045"
029bcd8f-115e-4518-8072-3e33fb9d3088,Morgan Thomas,SUPERAGENT,309,['English'],46955,a1014eec-dc0e-4c56-a8df-48be312681ef,Sales and Leasing Consultant,309
9ef9a0ff-1b8a-4368-87f6-7fd1042d6b73,André Henry-Watson,SUPERAGENT,"1,396",['English'],43483,443fab0c-2b26-414b-a798-c3d1a527b093,Area Manager,"1,396"
c43ff4f9-5be2-495f-aacc-d2a2beda47a4,Yunis Khadri,SUPERAGENT,"1,045","['English', 'Arabic', 'Hindi', 'Urdu']",59388,ad2c2398-e963-4b0d-8f0f-a8dc8a59d9fc,Client Manager,"1,045"
fc02f2a7-8418-489d-ba4f-723e40a4cf26,Youssef Sabri,SUPERAGENT,"1,396","['English', 'Arabic', 'French']",56757,443fab0c-2b26-414b-a798-c3d1a527b093,Real Estate Agent,"1,396"
24ae5db0-8ea3-4423-b60c-0858579b539a,Paul McCabe,SUPERAGENT,180,['English'],55551,744697e6-9519-489f-b6fe-05f8929e10da,Sales Consultant,180
5fca31f7-431e-494b-9291-fb5d26052980,Anuj Sawhney,SUPERAGENT,227,"['English', 'Hindi']",57200,2b0a90fd-2ca2-45e9-a4a9-879b533ddb39,Property Consultant,227
ca441081-5625-4ce2-b1a4-b08939614484,Darren Collins,SUPERAGENT,227,['English'],46856,2b0a90fd-2ca2-45e9-a4a9-879b533ddb39,Area Manager,227
fda71e01-70d3-4e16-b472-e9711b828553,Michael Railes,SUPERAGENT,180,['English'],43145,744697e6-9519-489f-b6fe-05f8929e10da,Senior Sales Consultant,180
a1224032-2359-4daf-9388-c9c186210048,Ekaterina Makarova,SUPERAGENT,393,"['English', 'Russian']",58376,7fd81022-60d1-48d6-9a6a-67a9d04a1899,Property Advisor,393
7e8ab891-24ba-4ffe-973a-f8deb678c177,Nick Lee,SUPERAGENT,309,['English'],46552,a1014eec-dc0e-4c56-a8df-48be312681ef,Sales & Leasing Consultant,309
0d299600-1ee7-4af8-9bad-f1c7f252d028,Maryna Alifiravets,SUPERAGENT,393,"['English', 'Russian']",50184,7fd81022-60d1-48d6-9a6a-67a9d04a1899,Property Advisor,393
c8a76fe7-58e2-47c0-8b81-b4fa090b0da8,Jackie Johns,SUPERAGENT,143,['English'],36975,2545ebbf-2a6b-44ad-b9aa-bd1caa73046c,Managing Partner,143
8fbb83d3-7b9b-4999-a4d3-65c521adcc7a,Zach Bywater,SUPERAGENT,180,['English'],55835,744697e6-9519-489f-b6fe-05f8929e10da,Sales Consultant,180
96dd34f7-ae49-4742-bfaa-c81b4ce33f03,Pantea Rokni,SUPERAGENT,309,"['English', 'Persian/Farsi']",35525,a1014eec-dc0e-4c56-a8df-48be312681ef,District Manager - Dubai Marina,309
a4da97f1-9206-4e4e-b4fe-bc3cda2223bc,Abu Tariq,SUPERAGENT,19,"['English', 'Arabic', 'Hindi']",12473,65a01cf7-4b8e-4802-89ea-ed3a0f4fe070,Sales Director,19
cd5bfb48-a763-493b-b6e8-d08d0b3fd491,Lewis Anderson,SUPERAGENT,"1,045",['English'],50144,ad2c2398-e963-4b0d-8f0f-a8dc8a59d9fc,Client Manager,"1,045"
5058d912-a8a7-43d0-bbb5-1b114e059deb,Ahmad Fawad,SUPERAGENT,987,"['English', 'Urdu']",50915,9d759023-4f59-4a9d-9f9a-8088ff172ab3,Consultant,987
2275f80b-58dc-47b6-876d-4a9bec7cad8d,Matthew Montgomery,SUPERAGENT,"1,045",['English'],34335,ad2c2398-e963-4b0d-8f0f-a8dc8a59d9fc,Associate Director,"1,045"
59436f4e-e2b7-4f00-a187-3d40a1e6e161,Craig Wonnacott,SUPERAGENT,180,['English'],42700,744697e6-9519-489f-b6fe-05f8929e10da,Downtown Sales Manager,180
475c4667-cb62-432d-837e-ecc0094eed71,Edward Walsh,SUPERAGENT,21,['English'],29724,b9048dfb-3a24-46f3-a559-3285d08a4468,Founder,21
b3627e81-20d6-4f94-a358-aed81790199c,Niel Els,SUPERAGENT,227,"['English', 'Afrikaans']",45975,0b9f1c3d-d505-461b-90e7-eaf677837272,Area Manager,227
be7434be-4b9a-4a8a-9717-42361e8893df,Simon Beazley,SUPERAGENT,"1,045",['English'],44375,ad2c2398-e963-4b0d-8f0f-a8dc8a59d9fc,Senior Client Manager,"1,045"
b7d32450-bf9e-46ea-9ebb-a870a7939e23,Chris Michaelides,SUPERAGENT,285,['English'],42277,a2d1326b-947b-4fe0-bda7-f9e8d58def0b,Senior Sales Consultant,285
94650ac7-a254-4407-b9d5-fd123ddb5de5,Talieh Nesary,SUPERAGENT,17,"['English', 'German', 'Persian/Farsi']",42558,8afeaef3-6fa1-4971-b899-1a88d7f50b5a,Operations Director,17
22a03a4e-9945-4415-93dd-586b01211460,Adrian Popica,SUPERAGENT,129,"['English', 'Romanian']",37845,a09cfef4-7521-4fc8-a654-a167c0fe53cb,Property Consultant,129
18217a13-8f84-4e6e-987d-2b4c519d6d63,Chris Reeves,SUPERAGENT,"1,272",['English'],47117,8df0fb48-e8c8-479a-8fe1-36f8dd64a6ca,Senior Consultant,"1,272"
e1566599-e5e7-4fd9-adf7-1f85618fe65d,Ted Speller,SUPERAGENT,180,['English'],57868,744697e6-9519-489f-b6fe-05f8929e10da,Senior Sales Consultant,180
7d903e28-9907-4a70-8244-884ba82224a0,Adam Webber,SUPERAGENT,180,['English'],29553,744697e6-9519-489f-b6fe-05f8929e10da,Dubai Hills Estate Sales Manager,180
467e6ab1-2b27-490e-8e76-c835598a9aa4,Simon Constant,SUPERAGENT,68,"['English', 'French']",45935,27f14337-61dc-48b9-bea6-62b630dee9a8,Sales Consultant,68
62c576de-89f2-4e2b-8ec6-8ada46323e1b,Rebecca Baldwin,REGULAR,99,['English'],47620,8b0852d9-39ab-445d-9ef0-9e05779b9c27,Senior Sales Brokerage,99
a734ca56-cb2b-4873-b733-a58a19f2df1f,Ahmad Abdelrahman,SUPERAGENT,879,"['English', 'Arabic']",56518,4f869f17-f152-4f4b-b86d-62fb88503946,Client Manager,879
eee3fe36-8b98-4050-8e9b-6ae74602d38f,Amir Kasra Yousefi,SUPERAGENT,19,"['English', 'Persian/Farsi', 'Italian']",57959,1e4820aa-6468-4b34-8b5c-d97afea0f029,Co-Founder,19
bed4c0a3-01f7-45cf-9aea-86195bc01e7d,Daniel Vukaj,SUPERAGENT,584,"['English', 'Albanian']",54992,803ce959-46ba-40fb-b253-52da9718a52a,Sales Consultant,584
9b2c577c-6f67-4379-ad97-b3aea1973b0c,Lewis Pollitt,SUPERAGENT,"1,272",['English'],50687,8df0fb48-e8c8-479a-8fe1-36f8dd64a6ca,Sales Consultant,"1,272"
85c8e38a-3a71-4237-b97f-8c2073711edd,Rosana Abdul Khalek,SUPERAGENT,103,"['English', 'Arabic']",47296,84fe3d61-ac6a-4388-95b7-c93365cb29fb,Senior Property Consultant,103
613bcd31-921d-45f6-a639-9c1d2ae4daeb,Lana Gorbach,SUPERAGENT,117,"['English', 'Russian']",29438,9568ab14-f2e5-4cf2-b53e-49c35a51f952,Associate I Client Rep Division,117
a84c87df-2ae4-4020-9014-9f1cd03a21b3,Mamtu Mirchandani,SUPERAGENT,545,"['English', 'Hindi']",48283,558711c1-4bdf-4635-999c-9faebcc91cad,Property Consultant,545
0fbfc43a-d1ee-46b4-a298-f40b543dfccb,Aleli Alo,SUPERAGENT,393,['English'],47518,7fd81022-60d1-48d6-9a6a-67a9d04a1899,Property Advisor,393
fae1e335-3414-4e19-90b8-4470a5aab718,Nidha Baig,SUPERAGENT,95,"['English', 'Hindi', 'Urdu', 'Pashto']",55261,7e5f76d9-24ec-4a6f-b876-d8cebb34d9ca,Property Consultant,95
e5dd40e4-6c38-49e7-9696-9b3a4ecbc7fe,Adeel Ali,SUPERAGENT,629,"['English', 'Hindi', 'Urdu', 'Punjabi']",59660,98e094cb-3cf7-47ad-b811-b96ce37436e9,Property Consultant,629
db1faf8e-0a07-4380-97b0-a2d890091cb6,Jack Bystram,SUPERAGENT,68,['English'],41159,27f14337-61dc-48b9-bea6-62b630dee9a8,Associate Director,68
309fd90e-6686-45d0-93e0-5ebbb47f7dca,Farid Balakishiyev,REGULAR,11,"['English', 'Russian', 'Azerbaijani']",41295,cdb105e3-631c-4ebb-818c-e9c873eb49d5,Real Estate Broker,11
b6f8f4d6-f63e-4f97-b159-cd66726e5925,Brandon Burns,REGULAR,180,['English'],59578,744697e6-9519-489f-b6fe-05f8929e10da,Sales Consultant,180
c27b0b64-792a-4d1a-9507-9236eda0f6da,Gaukharay Argimbayeva,SUPERAGENT,173,"['English', 'Russian', 'Kazakh']",57966,9e318416-6451-4033-9163-03869a0e077a,Property Advisor,173
dd5ac203-24d2-4ec8-822a-3efbbb56e266,Izabela Matyjaszek,SUPERAGENT,865,"['English', 'Polish', 'German']",56635,ad10c756-c3f1-4e9a-a8e0-45bc18d2450a,Sales Consultant,865
5ef3440e-04c0-4c13-ace2-f0581207b8f8,Jamie Holland,SUPERAGENT,626,['English'],45680,f8d41f35-673b-4c58-a1cb-3c462508c243,Private Client Advisor,626
9e3348c3-1dba-4ec1-9873-f225d164b262,Jordan Blackwood,SUPERAGENT,227,['English'],43047,2b0a90fd-2ca2-45e9-a4a9-879b533ddb39,Property Consultant,227
9f5aa8d9-5dbe-44d7-96b0-1b9b6bbc2096,Elizabeth Juralbal,SUPERAGENT,987,"['English', 'Tagalog']",42061,9d759023-4f59-4a9d-9f9a-8088ff172ab3,Senior Consultant,987
7fdd9ff6-dc6b-413a-9c27-5fa426a43da0,Pravin Dayalani,SUPERAGENT,266,"['English', 'Hindi', 'Gujarati', 'Punjabi', 'Danish', 'Sindhi']",40024,2657b495-3b71-41af-9910-2bbab5ccd52e,Property Advisor,266
c981fc97-71ef-43c2-9177-c459633683a8,Feraz Dany,SUPERAGENT,545,"['English', 'Arabic', 'Spanish']",27202,558711c1-4bdf-4635-999c-9faebcc91cad,Senior Property Consultant,545
ef6dde42-ebcb-4ae5-b387-f710924de04d,Kirill Stogniy,SUPERAGENT,"1,213","['English', 'Russian', 'Ukranian']",55929,f2f20d50-76f8-4081-a4b4-50e379ca85d8,Property Consultant,"1,213"
2ed7cf37-5345-4039-8260-2e02fa470d09,Thalhath Ashraf,SUPERAGENT,629,"['English', 'Hindi', 'Malayalam']",59253,98e094cb-3cf7-47ad-b811-b96ce37436e9,Property Consultant,629
9898c800-5fe4-41ed-b861-52fd2c0890ca,Liam Cors,SUPERAGENT,"1,045",['English'],50860,ad2c2398-e963-4b0d-8f0f-a8dc8a59d9fc,Client Manager,"1,045"
96fbafd8-5f6a-470d-9c68-b1eb5e1a2f67,Lucy Church,SUPERAGENT,20,['English'],44950,cf47455f-301c-4d61-920f-22d99b00cb6d,Owner,20
dfcd1892-e167-4b70-aa0f-c85cacf72945,Mohammed Sajeesh,SUPERAGENT,143,"['English', 'Hindi', 'Tamil', 'Malayalam']",22695,2545ebbf-2a6b-44ad-b9aa-bd1caa73046c,Private Client Advisor,143
251d712e-f838-48f2-9715-ac30f86a1c14,Edouard Bertrand,SUPERAGENT,30,"['English', 'French']",46132,a27121fe-d451-4119-a11a-8399d18771c9,General manager,30
ee93733d-8136-4c20-85eb-bdf9645a119b,Edward Harvey,SUPERAGENT,84,['English'],51630,d24f3781-13c6-48bd-a974-67ec8e2b8e50,CEO & Co-Founder,84
ebe17c51-c37d-461a-9e96-ea67c9c3a7c6,Spencer Wills,SUPERAGENT,879,['English'],44470,4f869f17-f152-4f4b-b86d-62fb88503946,Senior Sales & Leasing Consultant,879
6f60785c-fbe1-449e-8885-cebc9fd75e23,Hady Azrieh,SUPERAGENT,285,"['English', 'Arabic', 'French']",55184,a2d1326b-947b-4fe0-bda7-f9e8d58def0b,Senior Sales Broker,285
da1b8510-8f8f-4308-bb42-de732e153aae,Robin Tanwar,SUPERAGENT,987,"['English', 'Hindi', 'Punjabi']",42644,9d759023-4f59-4a9d-9f9a-8088ff172ab3,Consultant,987
25e55254-574f-4958-924b-857d5f60532b,Sivashni Kumari,SUPERAGENT,180,"['English', 'Hindi', 'Urdu']",45739,8d5eeb60-d51f-4399-849c-83237367c6ef,Property Advisor,180
910f0ec2-b0c2-4455-8cfb-d8d2e3714ae8,Kieran Scarth,SUPERAGENT,91,['English'],42734,7ccb69d8-e9fc-4163-87f4-01f2e16c298c,Property Consultant - Allsopp & Allsopp,91
2650eb59-c8af-492e-aaf1-dff0ac2c4684,Jack Evans,SUPERAGENT,68,['English'],58321,27f14337-61dc-48b9-bea6-62b630dee9a8,Sales Consultant,68
4a6b2b93-e0d9-42a4-897c-ddd7bfbd8341,James Walsh,SUPERAGENT,221,['English'],24934,2482cf4e-e330-44f4-a95c-5de3fa4f36af,Senior Client Manager,221
e015d82a-6a04-466b-9568-dc02aac6813a,Tessa Smart,SUPERAGENT,94,['English'],55276,aeab4bac-1a34-450a-b27e-0c280b08753b,Sales Consultant,94
0bd537b4-6c8f-4740-9885-feaafb96b63b,Florencia Lacase,SUPERAGENT,85,"['English', 'Spanish']",57407,cc19acee-2f9e-4133-a1ef-7d430a6d708c,Real Estate Consultant,85
2090738c-92b9-4507-af85-53db2fa3c457,Jad Demian,SUPERAGENT,987,"['English', 'Arabic']",55751,9d759023-4f59-4a9d-9f9a-8088ff172ab3,Property Consultant,987
6934b3bc-5aab-4f57-9ff7-35144a458c03,Mita Pawan Nagpal,SUPERAGENT,33,"['English', 'Hindi', 'Gujarati']",42982,0e5ecfa1-561c-436b-b081-7e059591d53c,Client Manager,33
0b8305fa-3eea-4130-b133-e6040a5ea433,Edkar Abboud,SUPERAGENT,63,"['English', 'Arabic', 'French']",39715,b187db27-274c-4271-a204-42a2a5e0e4ef,Sales Manager,63
3df894fa-46da-4be8-abb7-45704aba0e60,Odinma Uraih,SUPERAGENT,253,['English'],53622,70ca5372-df1a-42cf-8c4e-98ebeb815d0a,Property Consultant,253
71c62852-95c7-4294-9387-db14292a98ce,Ali Arikat,SUPERAGENT,545,"['English', 'Arabic']",44075,558711c1-4bdf-4635-999c-9faebcc91cad,Senior Property Consultant,545
a5586913-472f-4637-b939-062c02dbc1d0,Sinan Agbulut,SUPERAGENT,879,"['English', 'Turkish']",54795,4f869f17-f152-4f4b-b86d-62fb88503946,Sales Consultant,879
a4ebc0be-6bc9-4ad1-83a5-d7fdb16c2f37,Ahmed Elsayed,SUPERAGENT,67,"['English', 'Arabic']",41895,c21aaec6-49ad-4161-a410-c26e33dd55ca,Private Office Advisor,67
bcf9e1bb-11fd-4166-9b67-553f4272f1a2,Olga Pikina,SUPERAGENT,"1,272","['English', 'Russian', 'Ukranian']",33571,8df0fb48-e8c8-479a-8fe1-36f8dd64a6ca,Senior Consultant,"1,272"
254f475a-d12c-4703-9af3-be7e7df87dee,Waqar Ahmed,SUPERAGENT,261,"['English', 'Arabic', 'Urdu', 'Pashto']",45103,eca72be7-fbfb-47ff-b08f-ce783ff02db6,Associate Director,261
6d045a69-b441-4e3b-bd08-69a8d002bbf5,Tiago Cunha,REGULAR,533,"['English', 'Spanish', 'Portuguese']",46251,bc5c7505-22b4-4826-a41e-b762c3760d8f,Sales Consultant,533
a4e308af-56c9-4362-afd8-f4b8f64fa2d6,Marcus ODonovan,REGULAR,180,['English'],43131,744697e6-9519-489f-b6fe-05f8929e10da,Senior Sales Consultant,180
dd9a9f95-4a02-4f7a-9810-e7517ece5377,Lisa Woods,SUPERAGENT,129,['English'],58806,a09cfef4-7521-4fc8-a654-a167c0fe53cb,Property consultant,129
6b1e12b2-3ded-426a-b14a-3148476d55c9,Joshua Aaron Nairn,SUPERAGENT,865,['English'],53468,ad10c756-c3f1-4e9a-a8e0-45bc18d2450a,Sales Consultant,865
d21b39e4-d420-4b2f-b26e-acb1bd53a77b,Yasin Jafari,REGULAR,68,"['English', 'Persian/Farsi']",45842,27f14337-61dc-48b9-bea6-62b630dee9a8,Property Consultant,68
ebd0e21e-a35a-4aee-bae1-83cf0cdd330a,Serghei Gotco,SUPERAGENT,82,"['English', 'Russian']",44860,50388ccd-5506-458f-a135-13f4e46f4ee1,Broker,82
7a6067b3-d251-4dfb-bdeb-2e175ff8b068,James Bloor,REGULAR,253,['English'],,70ca5372-df1a-42cf-8c4e-98ebeb815d0a,Property Consultant,253
6c90df99-987b-4fc8-8899-bab2ae877b22,Sushma Shetty Adams,SUPERAGENT,286,"['English', 'Hindi']",53047,42dbae10-bd80-4cfa-8453-f787656f41e6,Property Consultant,286
7e4fcd74-660a-4bd6-bc16-44c9f3bb5839,Luke Woodland,REGULAR,180,['English'],59483,744697e6-9519-489f-b6fe-05f8929e10da,Sales consultant,180
dc9275e3-3083-4a06-887c-d34b932f5471,Farah Ali,SUPERAGENT,"1,045","['English', 'Hindi', 'Urdu']",31922,ad2c2398-e963-4b0d-8f0f-a8dc8a59d9fc,Platinum Agent,"1,045"
ebcd9592-aa11-4c73-8f5f-c97d70b5ee95,Mohamed Azmie Mohamed Ariff,SUPERAGENT,266,"['English', 'Tamil', 'Sinhalese']",30862,2657b495-3b71-41af-9910-2bbab5ccd52e,Real Estate Investment Advisor,266
91d6afcc-ccde-40b3-b1ea-73bc2a666818,Nathan Blake,SUPERAGENT,68,['English'],46187,27f14337-61dc-48b9-bea6-62b630dee9a8,Senior Emirates Living Specialist,68
d6ee714e-3b43-4900-8c95-c37b08e24849,Natalya Sirkina,SUPERAGENT,266,"['English', 'Russian']",39566,2657b495-3b71-41af-9910-2bbab5ccd52e,Property Advisor,266
2c594884-b307-4e26-a272-95f1fdcdcbad,Kai Camfield,SUPERAGENT,180,['English'],45649,744697e6-9519-489f-b6fe-05f8929e10da,Senior Sales Consultant,180
3dceb231-db7c-4610-990f-f288a9417aaa,Nareen Al Harbi,SUPERAGENT,153,"['English', 'Arabic']",48916,8ab691ce-e2e1-4581-af65-4ae2830ae5a9,Property Consultant,153
a7a174e5-74ca-4515-80d2-93abee43e62a,Victor Danu,SUPERAGENT,865,"['English', 'Russian', 'Romanian']",27310,ad10c756-c3f1-4e9a-a8e0-45bc18d2450a,Sales Consultant,865
d4b2f20e-3ca7-47e8-a258-081605d3b508,Vanessa Baydoun,REGULAR,253,"['English', 'Arabic', 'French']",,70ca5372-df1a-42cf-8c4e-98ebeb815d0a,Property Consultant,253
ded00ed3-1902-4850-9531-939eeb4e588f,Elie murr,SUPERAGENT,149,"['English', 'Arabic']",37494,543c74e4-3e54-4983-a10e-d8a57f5031d8,Senior Property Consultant,149
80adc01a-4a8c-4c8f-8285-0e2e0c5e912d,Sharfuddin Mohammed,SUPERAGENT,865,"['English', 'Hindi', 'Urdu', 'Punjabi']",23698,ad10c756-c3f1-4e9a-a8e0-45bc18d2450a,Sales Consultant,865
1268a60a-93a5-4b54-9412-dd0677f90643,Rami Arabi,SUPERAGENT,266,"['English', 'Arabic']",33448,2657b495-3b71-41af-9910-2bbab5ccd52e,Real Estate Advisor,266
d44fee6e-b45a-4220-8978-83cc8d9ac957,Alla Trenina,SUPERAGENT,191,['English'],57975,a5a0c181-9e0b-490b-83dc-51649dbcbf9b,Property Advisor,191
37e16764-2ede-44de-80f3-8c52d14cd3bb,Abdelkarim Ghaizi,SUPERAGENT,362,"['English', 'Arabic', 'French']",56722,47b9c4eb-7117-4702-81d3-1c8733668357,Senior Property Consultant,362
bca78ed8-cdd1-45ce-828a-57c19b65be2f,Chris Lieb Van Wyk,SUPERAGENT,227,"['English', 'Afrikaans']",51577,0b9f1c3d-d505-461b-90e7-eaf677837272,Private Client Advisor,227
a67422ae-ed2e-4a67-8d3e-ffc5f1b0a4ae,Archie Adams,SUPERAGENT,"1,272",['English'],47432,8df0fb48-e8c8-479a-8fe1-36f8dd64a6ca,Sales Consultant,"1,272"
874e5cc1-8e51-4021-a465-ef54b61cfab5,Catherine Emma Earl,SUPERAGENT,865,['English'],55968,ad10c756-c3f1-4e9a-a8e0-45bc18d2450a,Sales Consultant,865
70743a4f-73ea-4241-b603-299a4239c501,Livia Cotescu,SUPERAGENT,309,"['English', 'Spanish', 'Romanian']",47363,a1014eec-dc0e-4c56-a8df-48be312681ef,Sales & Leasing Consultant,309
9bf836d2-873a-460d-b2d8-197660d2919f,Charlie Serjeant,SUPERAGENT,298,['English'],54210,90b8f4a2-4779-4ab4-91c2-ef901f3e2fc9,Property Consultant,298
34a87c7e-9f4e-4185-a462-5ccb44c3d858,Jordan Richards,SUPERAGENT,"1,272",['English'],48992,8df0fb48-e8c8-479a-8fe1-36f8dd64a6ca,Sales Consultant,"1,272"
ceedd8bc-07b3-4cd9-aeac-45cf5b7b6192,Moiz Hakim,SUPERAGENT,106,"['English', 'Hindi']",59334,44cddb58-35cb-43e1-8a0c-afeb0843e44a,Client Manager,106
e53c3dea-3a12-4045-b6c4-6cf4a5f632c8,Hannan Khan Ayubkhan Pathan,SUPERAGENT,367,"['English', 'Hindi', 'Urdu']",47813,cb12c1df-9918-4cfc-9b77-d9d8f396346d,Sales Manager,367
f385b566-e727-445a-ab57-818c4a900791,Orlando Arbutina,SUPERAGENT,105,"['English', 'Croatian', 'Spanish']",50123,971d8671-24be-4a7d-849f-4fd195722a8c,Senior Client Manager,105
39c20df2-e5d9-46b9-bd7a-eaa635c3cb5f,Akylbek Akimov,SUPERAGENT,"1,213","['English', 'Russian', 'Kyrgyz']",36491,f2f20d50-76f8-4081-a4b4-50e379ca85d8,Property Consultant,"1,213"
69958844-f431-462b-b2a4-5ad52e697b6c,Muhammad Mohsan,SUPERAGENT,"1,213","['English', 'Urdu']",40268,f2f20d50-76f8-4081-a4b4-50e379ca85d8,Property Consultant,"1,213"
e1dd5b5a-c14c-4878-9056-cddf44bef367,Daniel Barcz,REGULAR,227,['English'],51610,2b0a90fd-2ca2-45e9-a4a9-879b533ddb39,Property Consultant,227
5300b628-01ba-49c3-bd3a-ecd844651367,Connor Roberts,SUPERAGENT,"1,272",['English'],47381,8df0fb48-e8c8-479a-8fe1-36f8dd64a6ca,Sales Consultant,"1,272"
3addb2cf-c6d4-4f35-b61b-5c8932574dce,Junaid Ahmed,SUPERAGENT,181,"['English', 'Urdu']",23272,a478db64-aa3b-4068-925d-ecb31e6d08de,CEO,181
76184d03-7fe8-4b63-af13-d6305cda0e9b,Ana Carolina Oliveira,REGULAR,118,"['English', 'French', 'Spanish', 'Portuguese']",37252,29b0fac8-43af-478c-a67d-7e91c51fd53b,Real Estate Investment Advisor,118
3931ae76-59d0-465c-bc74-8ed83d9c98d5,Muhammad Shahmir Hasnain,SUPERAGENT,46,"['English', 'Hindi', 'Urdu']",55205,8cc5d9c0-d2fd-4628-9c8e-9b5cf9d032e9,Property Consultant,46
76b8dce8-eb83-4cd7-9951-db5430791dbc,Conor McElhinney,SUPERAGENT,"1,396",['English'],40807,443fab0c-2b26-414b-a798-c3d1a527b093,Principle Sales Broker,"1,396"
6a7d52c0-3c08-435d-b6cc-3c24393b32dc,Dib Oueidat,SUPERAGENT,987,"['English', 'Arabic']",47846,9d759023-4f59-4a9d-9f9a-8088ff172ab3,Consultant,987
21f40237-0167-4eb5-82ca-883691430d0b,Jade Tyler,SUPERAGENT,253,['English'],55275,70ca5372-df1a-42cf-8c4e-98ebeb815d0a,Sales Consultant,253
7a45dc37-f61a-4683-9798-9c6d09566fd2,Subhan Butt,SUPERAGENT,272,"['English', 'Hindi', 'Urdu', 'Punjabi']",42294,1418ff3b-294b-441a-9c1f-cb6fb0bd35ec,Sales Director,272
bc71e416-43af-442f-bf7d-f3b34bcdbc35,Andrie Jackel,SUPERAGENT,227,"['English', 'Afrikaans']",43157,2b0a90fd-2ca2-45e9-a4a9-879b533ddb39,Sales Director & Partner,227
b61e80cc-803b-47ee-801b-9bf2299cc20e,Elliot Longworth,SUPERAGENT,180,['English'],54215,744697e6-9519-489f-b6fe-05f8929e10da,Sales Consultant,180
aebb9b14-965a-4d75-8cdb-8cb242304525,Kirsty Rands,SUPERAGENT,253,['English'],55365,70ca5372-df1a-42cf-8c4e-98ebeb815d0a,Property Consultant,253
